Ticker,Weight
JPM_LogRet,0.17956521405337827
BAC_LogRet,2.404207433381415e-17
WFC_LogRet,0.16003601977596088
GS_LogRet,0.5764021377176761
BLK_LogRet,0.0
PLD_LogRet,2.196130767085736e-18
AMT_LogRet,0.0
SPG_LogRet,0.08399662845298482
AVB_LogRet,0.0
O_LogRet,1.397386802082785e-17
