Date,Market_Ret,Market_LogRet
2021-06-09,-0.0018238673341089973,-0.001825532605265706
2021-06-10,0.004652242989699795,0.004641454754004994
2021-06-11,0.0019484345220244226,0.0019465387855606116
2021-06-14,0.0018152018879837861,0.001813556399997728
2021-06-15,-0.002011693641151502,-0.0020137198146206463
2021-06-16,-0.00539012474499756,-0.005404703879884465
2021-06-17,-0.0004357155846854699,-0.00043581053630310687
2021-06-18,-0.013124468788176635,-0.013211355695670267
2021-06-21,0.014002290023774178,0.013905163572530159
2021-06-22,0.005124491820929222,0.005111406298115635
2021-06-23,-0.0010832831887211958,-0.0010838703640444192
2021-06-24,0.0058112495772011385,0.005794429399085856
2021-06-25,0.003330597334258556,0.0033250631795797903
2021-06-28,0.002314964269531039,0.002312288867923635
2021-06-29,0.0002773363316626032,0.00027729788105117654
2021-06-30,0.0013281595738365848,0.001327278350093999
2021-07-01,0.005221626759744025,0.005208041338214074
2021-07-02,0.007500081816531168,0.007472096046172803
2021-07-06,-0.002021856131508404,-0.0020239028418512217
2021-07-07,0.003358975367787398,0.003353346611074899
2021-07-08,-0.008561025027165159,-0.008597881103206308
2021-07-09,0.011277947932317955,0.011214826024558307
2021-07-12,0.0034511743023832864,0.0034452326668394785
2021-07-13,-0.0035168126869239424,-0.003523011209623982
2021-07-14,0.0011649346324467125,0.0011642566226047876
2021-07-15,-0.003262240961099394,-0.003267573670022898
2021-07-16,-0.007538854232850056,-0.007567415028750852
2021-07-19,-0.015869512457213575,-0.015996781430268853
2021-07-20,0.015162609622647816,0.015048806186832001
2021-07-21,0.008241819802115247,0.008208041474966576
2021-07-22,0.0020166699441768188,0.0020146391951203313
2021-07-23,0.010145452114928899,0.01009433247941531
2021-07-26,0.002382199947661423,0.0023793670075606
2021-07-27,-0.004712444863289922,-0.004723583438642802
2021-07-28,-0.00018626183295167298,-0.0001862791818412043
2021-07-29,0.00420615283771375,0.004197331703574911
2021-07-30,-0.0054060478892530295,-0.005420713445155508
2021-08-02,-0.0018428057569328526,-0.0018445058123640887
2021-08-03,0.008203426526560698,0.008169961318186628
2021-08-04,-0.00463238788057696,-0.004643150640363158
2021-08-05,0.00600544694869698,0.005987486124814745
2021-08-06,0.0016752662698571452,0.001673864576574316
2021-08-09,-0.0009399083022734178,-0.0009403502930573341
2021-08-10,0.0009926792565382314,0.0009921868763085365
2021-08-11,0.0012757437313348774,0.001274930661739684
2021-08-12,0.0041463803100489915,0.0041378077637328125
2021-08-13,0.0016073066838750982,0.0016060163489446866
2021-08-16,0.002620850716203993,0.0026174222759459383
2021-08-17,-0.0070606988567043505,-0.007085743549191739
2021-08-18,-0.01074847061240336,-0.010806652710624691
2021-08-19,0.0012566921972665401,0.00125590322055861
2021-08-20,0.008141567612602874,0.008108603847955061
2021-08-23,0.008523790300687617,0.008487667921388668
2021-08-24,0.0014957362316099232,0.001494618732356612
2021-08-25,0.002220118238343005,0.0022176574173828423
2021-08-26,-0.005824918729784523,-0.005841949737248316
2021-08-27,0.00880763243847893,0.008769071498872214
2021-08-30,0.004306570872678828,0.0042973241346542035
2021-08-31,-0.0013491159774211559,-0.0013500268537254446
2021-09-01,0.00031168863265662594,0.0003116400678458998
2021-09-02,0.0028426382860313737,0.00283860563026561
2021-09-03,-0.00033503100864440416,-0.00033508714407120334
2021-09-07,-0.0033955744885003636,-0.003401352535120158
2021-09-08,-0.0013185667536479428,-0.0013194368277077743
2021-09-09,-0.00460560864377102,-0.004616247136317167
2021-09-10,-0.007722578753239118,-0.007752552279537745
2021-09-13,0.0022764875414220676,0.002273900269509792
2021-09-14,-0.0057466383323524495,-0.00576321379102854
2021-09-15,0.008473996838304743,0.008438294082001745
2021-09-16,-0.0015511403792997092,-0.0015523446430203514
2021-09-17,-0.009110872534227488,-0.00915263036039241
2021-09-20,-0.016977311030999198,-0.01712307774935627
2021-09-21,-0.0008123585023045443,-0.0008126886442805474
2021-09-22,0.009519611354042334,0.009474585381504893
2021-09-23,0.012134715613094649,0.012061680200590699
2021-09-24,0.001461009046842321,0.0014599428115181377
2021-09-27,-0.0027763825795488195,-0.0027802438782805307
2021-09-28,-0.020364110451886908,-0.020574317633516467
2021-09-29,0.00156918419061447,0.001567954307543044
2021-09-30,-0.01190971415369746,-0.011981202973860757
2021-10-01,0.011491477630348745,0.011425952113499022
2021-10-04,-0.012985898108245686,-0.013070952019765944
2021-10-05,0.01052451468225657,0.010469517520023421
2021-10-06,0.004102792889992601,0.00409439938528565
2021-10-07,0.008298280670134384,0.008264039238681433
2021-10-08,-0.0019137231230365037,-0.0019155566307231292
2021-10-11,-0.00686576399710781,-0.00688944179442125
2021-10-12,-0.00241678054443617,-0.0024197056724148134
2021-10-13,0.003022514634872131,0.0030179560208549194
2021-10-14,0.01706310195868399,0.016919162298592413
2021-10-15,0.00746021025034338,0.007432520510764019
2021-10-18,0.003374769613150086,0.003369087857667794
2021-10-19,0.0073933395791649925,0.007366142811790714
2021-10-20,0.003664029672493463,0.003657333467517598
2021-10-21,0.002995871905003167,0.0029913932235751933
2021-10-22,-0.0010725536686606585,-0.0010731292659562051
2021-10-25,0.004748196542349259,0.0047369594138375
2021-10-26,0.001819795342670183,0.0018181415212326375
2021-10-27,-0.005051568007053753,-0.0050643703093846415
2021-10-28,0.009829281555391978,0.009781288403319958
2021-10-29,0.0019493347326935417,0.001947437245235482
2021-11-01,0.0018000771294897078,0.0017984589322824864
2021-11-02,0.0036803629837132146,0.003673607019061485
2021-11-03,0.006461279222831573,0.006440494640187444
2021-11-04,0.0041819424954505635,0.004173222476557866
2021-11-05,0.0037327995324343277,0.0037258499252176987
2021-11-08,0.000887787878071089,0.0008873940274994689
2021-11-09,-0.003498775829538059,-0.003504910859934895
2021-11-10,-0.00822582338189004,-0.008259842150410755
2021-11-11,0.0005509401321552865,0.0005507884203608633
2021-11-12,0.007222655998801342,0.00719669753671429
2021-11-15,-1.0739827017269832e-05,-1.073988468962494e-05
2021-11-16,0.0038652297244641254,0.0038577789172688595
2021-11-17,-0.0026016252749386792,-0.002605015383111555
2021-11-18,0.003384780175191171,0.0033790647002269578
2021-11-19,-0.0013986655327519193,-0.001399644578399592
2021-11-22,-0.0031971366560566983,-0.003202258417015389
2021-11-23,0.0016571329331085405,0.0016557614033252692
2021-11-24,0.0022938507158203336,0.0022912238565821175
2021-11-26,-0.02272482269045517,-0.02298701121342333
2021-11-29,0.013200199680403646,0.01311383622432504
2021-11-30,-0.018961310433288192,-0.019143381288542802
2021-12-01,-0.011815187431574281,-0.011885541471804604
2021-12-02,0.014194436221796503,0.014094638485008554
2021-12-03,-0.008448563756972893,-0.008484455168641266
2021-12-06,0.011730872556229066,0.01166259928870985
2021-12-07,0.02070708034661739,0.020495603159029374
2021-12-08,0.0030852853256519985,0.0030805355998801223
2021-12-09,-0.007181080249565874,-0.007206988312771078
2021-12-10,0.00954907350650358,0.009503769284642265
2021-12-13,-0.009136167676978557,-0.009178158408807828
2021-12-14,-0.007470677557106731,-0.007498722834141361
2021-12-15,0.016348464650095318,0.01621626737092817
2021-12-16,-0.008743415425787493,-0.008781863357323512
2021-12-17,-0.01028768060334928,-0.01034096454995959
2021-12-20,-0.011388057810138075,-0.011453398281509295
2021-12-21,0.017777934344517243,0.017621755181756942
2021-12-22,0.010180197409808578,0.010128728216450356
2021-12-23,0.00622369982131632,0.006204412585526773
2021-12-27,0.013838935174919076,0.013744051502040076
2021-12-28,-0.0010101546921743587,-0.001010665242277433
2021-12-29,0.0014018951523844247,0.001400913414796952
2021-12-30,-0.002989755776811598,-0.002994234024753267
2021-12-31,-0.002626179770048531,-0.00262963422948729
2022-01-03,0.006374052570017774,0.006353824209188294
2022-01-04,-0.0006296220547334919,-0.0006298203499377865
2022-01-05,-0.019392757803978422,-0.019583264318055182
2022-01-06,-0.0009637689231597468,-0.0009642336470433223
2022-01-07,-0.004050216839640131,-0.004058441182289713
2022-01-10,-0.0014410312334581787,-0.0014420705175132583
2022-01-11,0.00915998463537826,0.009118286419368378
2022-01-12,0.0028177545625089895,0.002813792133810889
2022-01-13,-0.014243615391184683,-0.014346029340668153
2022-01-14,0.0008199803770947423,0.0008196443768485257
2022-01-18,-0.01838794582669001,-0.018559105533176606
2022-01-19,-0.009689541725557582,-0.009736790797281942
2022-01-20,-0.011037378679380039,-0.011098742491629744
2022-01-21,-0.018914821855944175,-0.019095995312440328
2022-01-24,0.002771739078644142,0.002767904893157887
2022-01-25,-0.012171906366504448,-0.01224659067111461
2022-01-26,-0.001496635725913631,-0.001497756803864832
2022-01-27,-0.005384088721519631,-0.005398635163584074
2022-01-28,0.02434764687874269,0.024055967905625118
2022-01-31,0.01888595172426344,0.018709826214626222
2022-02-01,0.00686300347428026,0.006839560265365176
2022-02-02,0.009422515502452544,0.009378400502926104
2022-02-03,-0.024391082205822312,-0.024693471851708535
2022-02-04,0.005156929920726805,0.00514367849587817
2022-02-07,-0.003701712641814958,-0.0037085809349267735
2022-02-08,0.00840120721989246,0.008366113494628341
2022-02-09,0.014517207949908295,0.014412842140774583
2022-02-10,-0.01811572574253295,-0.01828182456049585
2022-02-11,-0.018969454254893825,-0.019151682546683046
2022-02-14,-0.003840596761410464,-0.003847990790880948
2022-02-15,0.01576672109217747,0.015643717568740365
2022-02-16,0.0008812078887363572,0.000880819853008136
2022-02-17,-0.021173138150420767,-0.02140050413512402
2022-02-18,-0.007166161523946446,-0.00719196179259236
2022-02-22,-0.010142945135926285,-0.010194735304788574
2022-02-23,-0.01841212293099659,-0.018583735835901304
2022-02-24,0.014956855993373708,0.014846105179858335
2022-02-25,0.02237267764994688,0.022126080545732982
2022-02-28,-0.002442603455093506,-0.002445591477607375
2022-03-01,-0.015473503503234176,-0.015594467606650687
2022-03-02,0.018642691654101373,0.0184710466793216
2022-03-03,-0.005254666501403937,-0.005268520815937991
2022-03-04,-0.007934042508045969,-0.007965684500375195
2022-03-07,-0.029518158213662216,-0.02996258671159442
2022-03-08,-0.007233753651663122,-0.007260044110133923
2022-03-09,0.02569824801324505,0.025373598240898493
2022-03-10,-0.004291813585734494,-0.004301049854029645
2022-03-11,-0.012961545136721653,-0.013046278946658609
2022-03-14,-0.007421002628769435,-0.0074486752595562975
2022-03-15,0.021408574164825556,0.02118262971822629
2022-03-16,0.02238376136615461,0.022136921657169385
2022-03-17,0.012347817665471439,0.01227220516157295
2022-03-18,0.011662294756783487,0.0115948143415432
2022-03-21,-0.00043466027109850813,-0.00043475476325646056
2022-03-22,0.011304113488017853,0.011240699442700841
2022-03-23,-0.012272698810703808,-0.012348630274307671
2022-03-24,0.014343912949824178,0.014242012310461996
2022-03-25,0.005066170712912266,0.0050533808489676355
2022-03-28,0.007144955289704935,0.007119551033067678
2022-03-29,0.012256547398955542,0.012182044073162158
2022-03-30,-0.006293700315920359,-0.006313589141205697
2022-03-31,-0.015652540700660467,-0.015776335214165847
2022-04-01,0.0034102225776486694,0.0034044209547760876
2022-04-04,0.008090938812119086,0.008058382655376228
2022-04-05,-0.012551720903325236,-0.012631159176813699
2022-04-06,-0.009716916648204066,-0.009764433947754654
2022-04-07,0.004253385719476199,0.0042443656426355775
2022-04-08,-0.0026510265306263214,-0.002654546724253538
2022-04-11,-0.01687729010414174,-0.017021334585293747
2022-04-12,-0.0034174477532732395,-0.0034233005661055455
2022-04-13,0.0111745777259451,0.011112603396188601
2022-04-14,-0.012144137843715153,-0.012218480382816982
2022-04-18,-0.00020486843342082395,-0.00020488942182495337
2022-04-19,0.016057604463748154,0.015930044855897333
2022-04-20,-0.0006184751556111978,-0.0006186664902648058
2022-04-21,-0.01475294848539066,-0.014862855538135404
2022-04-22,-0.02774005423099457,-0.02813207635704413
2022-04-25,0.005697936978275253,0.005681765137045092
2022-04-26,-0.028146308461328373,-0.028550008959800515
2022-04-27,0.0020980469416747027,0.002095849114749141
2022-04-28,0.024746900057631915,0.024445655325894308
2022-04-29,-0.036284507055393656,-0.0369591597317529
2022-05-02,0.005675242804490166,0.005659199285999489
2022-05-03,0.004837126223340427,0.0048254649179748695
2022-05-04,0.029862421229954084,0.02942522169865713
2022-05-05,-0.03564970868144213,-0.036300677638382385
2022-05-06,-0.005674224737239442,-0.00569038430810759
2022-05-09,-0.032037100747885905,-0.03256151965895705
2022-05-10,0.0024578975517830504,0.0024548818620889127
2022-05-11,-0.016463207456368423,-0.016600232047331586
2022-05-12,-0.0012959646288417392,-0.0012968051172419798
2022-05-13,0.023869695562981796,0.02358926809351799
2022-05-16,-0.003946400975738618,-0.003954208564088383
2022-05-17,0.020169632260973236,0.01996891960705599
2022-05-18,-0.04039526078023514,-0.0412338092837276
2022-05-19,-0.0058337819079785636,-0.0058508648849615805
2022-05-20,0.00014614167753213003,0.00014613099987746166
2022-05-23,0.01855504004106545,0.018384995520196196
2022-05-24,-0.008120797735136853,-0.008153951022485506
2022-05-25,0.009450764735331685,0.009406385650045052
2022-05-26,0.019883256314870534,0.019688166152488747
2022-05-27,0.02474226283507508,0.024441130078685584
2022-05-31,-0.006274368610709735,-0.0062941351866737365
2022-06-01,-0.007482768712004928,-0.00751090507226129
2022-06-02,0.018431018101550123,0.01826322547746781
2022-06-03,-0.016347313955862863,-0.016482405572656827
2022-06-06,0.00313740084741565,0.003132489475324314
2022-06-07,0.009523393172729655,0.009478331531219233
2022-06-08,-0.010793945725281806,-0.010852622978839667
2022-06-09,-0.02379869417485092,-0.024086457868492003
2022-06-10,-0.02911030335368414,-0.02954241483011343
2022-06-13,-0.038768430513214436,-0.0395399318318857
2022-06-14,-0.0037736799208243355,-0.0037808182149804753
2022-06-15,0.014592504923557348,0.014487058900179855
2022-06-16,-0.03251195130465245,-0.033052206924162886
2022-06-17,0.0022008655999647964,0.0021984472429394143
2022-06-21,0.024477242232587848,0.024182474914307743
2022-06-22,-0.0013015721857629892,-0.0013024199665521402
2022-06-23,0.009532217171233093,0.00948707224985847
2022-06-24,0.030563293651357126,0.030105539793479238
2022-06-27,-0.002973071581886977,-0.0029774999385948726
2022-06-28,-0.020143035925831665,-0.020348672996349685
2022-06-29,-0.0007117454868115214,-0.000711998897880444
2022-06-30,-0.008759278186454056,-0.008797866164102408
2022-07-01,0.010553813945969992,0.010498511214429478
2022-07-05,0.0015841286572499946,0.0015828752489806775
2022-07-06,0.0035731641473011333,0.0035667955624467166
2022-07-07,0.014964587949473751,0.014853723165394822
2022-07-08,-0.0008302714337696804,-0.000830616299998146
2022-07-11,-0.011527461378145532,-0.01159441761537331
2022-07-12,-0.009243878765105018,-0.00928686854572298
2022-07-13,-0.004456902634757398,-0.004466864234912612
2022-07-14,-0.002998633774978998,-0.0030031386852085425
2022-07-15,0.019201249280163424,0.019019231580853856
2022-07-18,-0.00836357146377431,-0.008398742367791633
2022-07-19,0.027628291447701514,0.027253517450803007
2022-07-20,0.005895806209747834,0.005878493957445137
2022-07-21,0.00986137275345711,0.009813066733332397
2022-07-22,-0.009332466886880497,-0.009376287203504832
2022-07-25,0.0013151670281865702,0.0013143029535492314
2022-07-26,-0.01154320264598474,-0.011610342583001728
2022-07-27,0.02615627363036488,0.025820048629945237
2022-07-28,0.012133338892619472,0.012060319985008465
2022-07-29,0.014207759977735268,0.014107775678375747
2022-08-01,-0.002823084066712167,-0.0028270764842599837
2022-08-02,-0.006662395694563394,-0.006684688523694443
2022-08-03,0.01563847729454504,0.015517456399472265
2022-08-04,-0.0007773402918852534,-0.0007776425775126313
2022-08-05,-0.0016257460598946283,-0.0016270690190784735
2022-08-08,-0.0012375505279649257,-0.0012383169259889972
2022-08-09,-0.004248692953562783,-0.00425774429615107
2022-08-10,0.021290637511616195,0.021067158333436736
2022-08-11,-0.0007054737580087789,-0.0007057227217188609
2022-08-12,0.017322368579518965,0.017174046759765853
2022-08-15,0.003969542046193597,0.003961684201996377
2022-08-16,0.00187567957828505,0.0018739226879107348
2022-08-17,-0.007237794896550631,-0.007264114809684524
2022-08-18,0.00226956109710863,0.002266989533467415
2022-08-19,-0.012900001162862273,-0.012983928736354
2022-08-22,-0.02140006489991708,-0.021632366446262888
2022-08-23,-0.002237862700572024,-0.0022403704573474483
2022-08-24,0.002916160673699375,0.002911916925461286
2022-08-25,0.014091605357981374,0.013993241678251318
2022-08-26,-0.03368805870241798,-0.03426857629934258
2022-08-29,-0.006666355876697283,-0.00668867527503745
2022-08-30,-0.011028155495070746,-0.011089416414887853
2022-08-31,-0.007817025078747042,-0.007847738180714317
2022-09-01,0.002996232111251551,0.002991752353850595
2022-09-02,-0.010736500484722855,-0.01079455259765533
2022-09-06,-0.004095057146837666,-0.004103464854568116
2022-09-07,0.01834101645061259,0.018174848723006034
2022-09-08,0.006610722015177872,0.00658896701725982
2022-09-09,0.015271449619951749,0.015156014787783839
2022-09-12,0.010584272812704798,0.010528651526896656
2022-09-13,-0.04323661344125962,-0.044199163074453554
2022-09-14,0.0033870122485712972,0.003381289241541076
2022-09-15,-0.011317739155963236,-0.011382272139434343
2022-09-16,-0.007182134208966295,-0.007208049896045618
2022-09-19,0.00685710085769764,0.006833697865153807
2022-09-20,-0.01127210311216853,-0.011336114751575919
2022-09-21,-0.01711649359918921,-0.01726467409688329
2022-09-22,-0.008427581135555418,-0.008463293987644711
2022-09-23,-0.017232619078902833,-0.017382828831885026
2022-09-26,-0.010340526099595904,-0.010394360780458715
2022-09-27,-0.0021203598092787157,-0.00212261095486111
2022-09-28,0.01967213992657202,0.019481144181483136
2022-09-29,-0.021126437783962726,-0.021352794724743534
2022-09-30,-0.015066695903807492,-0.015181351680050055
2022-10-03,0.025883895106448618,0.02555457768092031
2022-10-04,0.030583700676563463,0.030125341413900452
2022-10-05,-0.0020179489300040654,-0.002019987732207
2022-10-06,-0.010245080645073235,-0.010297922707741995
2022-10-07,-0.028003617937660263,-0.028403196686711915
2022-10-10,-0.007492463488165568,-0.0075206729868162936
2022-10-11,-0.006519175863500926,-0.006540518498632968
2022-10-12,-0.0032907732611127116,-0.003296199763637455
2022-10-13,0.02596564251543776,0.025634259360822767
2022-10-14,-0.023662663684481222,-0.02394712081502335
2022-10-17,0.026480052357156447,0.02613552461112874
2022-10-18,0.011427569586305086,0.011362768127809775
2022-10-19,-0.006672097197684357,-0.006694455143275172
2022-10-20,-0.007950909757542313,-0.007982686790152706
2022-10-21,0.023724819905171612,0.023447759941432694
2022-10-24,0.011881976683765227,0.01181194023391461
2022-10-25,0.016266654439300865,0.016135769877752698
2022-10-26,-0.007387715874777934,-0.007415140199932693
2022-10-27,-0.006082610662534349,-0.006101185097778804
2022-10-28,0.024626377956375345,0.024328036829851157
2022-10-31,-0.007454404331179165,-0.007482327255536792
2022-11-01,-0.004101230399440325,-0.00410966351015258
2022-11-02,-0.025001985049611042,-0.025319843934681438
2022-11-03,-0.010585992096309393,-0.010642422310491896
2022-11-04,0.013618724601319743,0.013526823217736886
2022-11-07,0.00961398192012175,0.009568061678925217
2022-11-08,0.005597892646239222,0.005582282673406496
2022-11-09,-0.020777886940753,-0.020996784697968826
2022-11-10,0.05543448441151022,0.05395251571327563
2022-11-11,0.009240746926812315,0.009198312442163811
2022-11-14,-0.008935777137999645,-0.008975940634920906
2022-11-15,0.008713116431865675,0.008675376297238902
2022-11-16,-0.008252046397186463,-0.00828628301023119
2022-11-17,-0.003089322717172771,-0.003094104525503846
2022-11-18,0.004758581833101072,0.004747295572803135
2022-11-21,-0.003883688828255627,-0.003891249930708025
2022-11-22,0.013579988000126386,0.013488606341456058
2022-11-23,0.0059146892377957005,0.005897266131157474
2022-11-25,-0.0002830443023716933,-0.0002830843669704618
2022-11-28,-0.015444192968175119,-0.015564696849980235
