Date,JPM_Ret,JPM_LogRet,BAC_Ret,BAC_LogRet,WFC_Ret,WFC_LogRet,GS_Ret,GS_LogRet,BLK_Ret,BLK_LogRet,PLD_Ret,PLD_LogRet,AMT_Ret,AMT_LogRet,SPG_Ret,SPG_LogRet,AVB_Ret,AVB_LogRet,O_Ret,O_LogRet
2020-11-06,-0.013320555821753732,-0.013410070235338552,-0.012190166598943564,-0.01226507607493255,-0.01880877742946696,-0.018987912244691228,-0.008376034686637834,-0.008411310785839347,-0.01988955237282819,-0.02009001200749505,-0.009350207782395148,-0.009394195385387976,0.009294764921640608,0.009251834408484554,-0.025366314794391,-0.025693586061455127,-0.001956287101996912,-0.0019582031308858342,-0.00017220898438885524,-0.0001722238140585667
2020-11-09,0.13539238539238552,0.1269783051901516,0.141916906622789,0.13270834731057177,0.10543130990415328,0.10023558451757097,0.06792209082778511,0.06571478921399741,0.016979691555962795,0.016837147895518993,-0.05033844980455715,-0.051649620816438216,-0.017220730951889363,-0.017370732322230773,0.2786938247655997,0.24583910751668459,0.1131463332206828,0.1071905400398985,0.06225196756289342,0.06039115227079397
2020-11-10,-0.0032506415739949057,-0.0032559363867889135,-0.0036023054755043304,-0.003608809401991609,-0.001238645747316136,-0.0012394135030101754,0.01181780114455866,0.011748516261711629,-0.008137893756944181,-0.008171187162837507,0.003312920389519025,0.003307444758984547,-0.02353138919236908,-0.023812673772291553,-0.003286978508217353,-0.003292392489088642,0.04311130001821595,0.04220788175223703,0.04983802064202725,0.04863588621398808
2020-11-11,-0.014933058702368607,-0.01504567941101726,-0.01156905278380338,-0.011636494940808704,0.0,0.0,0.0026670345334989243,0.0026634843078794193,0.015168029064486888,0.015054144668885928,0.020812487492495535,0.02059886657872158,0.026121008692658654,0.025785681989517605,-0.06887366818873675,-0.07136031616182954,-0.017288549973805245,-0.01743974208278028,-0.019019101052764276,-0.01920229060813483
2020-11-12,-0.012284370099320374,-0.012360446650709152,-0.023774689100219404,-0.024061867879370678,-0.015708970649028653,-0.015833664123164604,-0.016234808530153688,-0.0163680369607644,-0.01614923503623522,-0.01628105505386065,0.005881199764752099,0.005863973019038332,-0.0018452505766407556,-0.001846955148717218,-0.05816646233483169,-0.05992673162921143,-0.013742447577301253,-0.013837749135075371,-0.026324921439725424,-0.02667762590207654
2020-11-13,0.006262679721266595,0.006243150636478462,0.011614837017609458,0.011547902587896173,0.010919781604368017,0.010860591296209273,0.021304368094727577,0.02108060258750952,0.015126024947331729,0.015012767295910666,0.008867667121418732,0.008828580264202903,0.021343641023486404,0.0211190555452275,0.0804165461382702,0.07734665764529318,0.01705705705705718,0.01691321879363275,0.020722165572726325,0.020510382242007012
2020-11-16,0.02822580645161299,0.027834798993444057,0.021481481481481435,0.021254006360826635,0.0344827586206895,0.0339015516756812,0.015062990688333056,0.014950670359582604,0.009943712020544337,0.009894598627428062,-0.002607939727615194,-0.0026113463265186945,-0.016454810975358947,-0.016591695055901436,0.05702811244979911,0.055461302986454436,0.02368017007204437,0.023404143916901255,0.022522529804000824,0.02227264273021652
2020-11-17,-0.010144927536231862,-0.01019673802051498,-0.0010877447425670095,-0.0010883367662321913,0.005622489959839383,0.005606742761235872,0.010207752495728029,0.010156005241065798,-0.013216445160622592,-0.013304559606277301,0.009103234553554218,0.009062049867763574,0.00037642728679587734,0.00037635645581933914,0.0,0.0,0.0044418805884050006,0.004432044553064389,-0.025594490939961245,-0.025927728245238816
2020-11-18,-0.007406769442769745,-0.0074343357621568336,-0.020689655172413834,-0.020906684819313712,0.0007987220447285281,0.0007984032360245593,-0.0015579790785665848,-0.0015591939900062475,0.003595559484037114,0.003589110912893582,-0.026871401151631447,-0.02723903816218372,-0.006187808345179402,-0.006207032174513209,-0.029761904761904656,-0.03021377859649648,-0.02595910866069384,-0.02630199332629416,-0.025947161436025268,-0.02628972777203942
2020-11-19,0.00268980477223435,0.002686193721276675,0.0,0.0,0.04389465283320049,0.04295857712107587,0.0012037449843957937,0.0012030210642872928,0.005359088805624745,0.005344779987929263,-0.013905325443787087,-0.014002910169324884,0.0030710980227177664,0.0030663918341675114,0.052473567419396794,0.051143172168200975,0.004127358490566113,0.004118864310839974,-0.001307516135748421,-0.0013083716808116733
2020-11-20,-0.008566978193146446,-0.008603885692499993,-0.006300963676797666,-0.0063208985317419345,-0.025993883792048922,-0.02633769588503535,-0.005432604533107677,-0.005447414792322308,-0.0011433153174555954,-0.001143969401009853,0.0028002800280029216,0.0027963665480760878,-0.0241999748353815,-0.024497605811695404,0.006077142502790567,0.006058751145942407,0.009395184967704084,0.009351324720161008,-0.011781383945696278,-0.011851334401130925
2020-11-23,0.028803351662739063,0.028396332332943676,0.021633718761656207,0.02140303102711897,0.032182103610675084,0.03167510847975631,0.024535482426684574,0.02423932199330487,0.015103090484755555,0.014990174316228894,-0.007080881619626944,-0.007106070036442658,-0.0161179403421301,-0.01624924718470669,0.0528846153846152,0.05153365011518267,-0.004944735311227411,-0.004957000965189839,0.008279805443136778,0.008245715894670758
2020-11-24,0.046237380164588116,0.04520028077947153,0.058050383351588186,0.05642795361754954,0.0878326996197718,0.08418736787829997,0.03788838876021505,0.03718825368326339,0.024060216439439452,0.02377533000500304,-0.0075331458417035035,-0.007561663292519832,-0.0037132497488095995,-0.0037201609747012487,0.03957382039573831,0.03881084108617966,0.013212510961706947,0.013125987037670019,0.015601775599566103,0.015481319172543409
2020-11-25,-0.01046059033409008,-0.010515686874201364,0.0017253278122844051,0.001723841144002275,-0.0006990562740299966,-0.0006993007277983931,-0.004042105263157958,-0.004050296651725144,0.006163306163306181,0.006144390673390922,0.0020240866309078065,0.002022040927551858,0.021660966412347715,0.021429701336488274,-0.018020047302624298,-0.0181843856045119,-0.013040216952281969,-0.013125987037670104,0.017140417929536467,0.016995178262711828
2020-11-27,-0.006637712038023436,-0.0066598396206091785,-0.0013778849466070664,-0.0013788351029745056,-0.0045470444211261896,-0.004557413672514047,-0.0048194808489050445,-0.004831131996794473,0.01634428163329127,0.016212151631535974,0.016058983941015903,0.015931402531215392,0.004678111587982814,0.0046672032310789745,-0.018809496501892453,-0.018988645101521213,-0.018591055247003885,-0.018766041089291155,-0.020030689310430283,-0.020234023430751848
2020-11-30,-0.02755320904141234,-0.02793991865364503,-0.028630562262849213,-0.02904841164372243,-0.03900210822206607,-0.03978306379371611,-0.020475785896346577,-0.020688321021368705,-0.023436953755366252,-0.023715967262967524,-0.005467196819085474,-0.005482196635896402,-0.012345679012345734,-0.012422519998557209,-0.03483343074225609,-0.03545458190886539,-0.007624947876332833,-0.007654166412697051,-0.027093657147675865,-0.027467457490375786
2020-12-01,0.015778758059043163,0.015655567627712082,0.018821022727272707,0.01864609870343175,0.025959780621572115,0.025628545806324576,0.006505334374186766,0.0064842660083409415,0.024171260829097152,0.023883759536527067,0.0014992503748125774,0.0014981276210219918,0.020025951557093524,0.0198280696755525,0.029308465544386708,0.0288871840811978,0.0051623746923583624,0.005149095318587951,0.006670575538956891,0.006648425696848575
2020-12-02,0.019208284616669458,0.019026134351262915,0.012896479609620037,0.012814028148863385,0.02886671418389164,0.028457919000528825,0.024000344708721144,0.023716863246869873,0.004376214644240317,0.0043666668622282575,-0.026746506986027985,-0.02711070347774838,-0.029385574354407917,-0.02982597951525388,0.026591363689845826,0.02624395857200163,0.010928635413556265,0.010869349429720947,0.006791822126179792,0.0067688616061658356
2020-12-03,-0.006555227794165952,-0.006576807658866596,-0.005161734342739144,-0.0051751021138821355,0.010045029442327547,0.009994913465613545,-0.00917315379760153,-0.009215486253186437,-0.004092655493067587,-0.004101053328356213,-0.004306808859721123,-0.004316109875736898,-0.011708169506334687,-0.01177724985528605,0.027277936962750715,0.026912524286733776,0.010928638941398727,0.010869352919425692,0.005099328753271903,0.005086371207593779
2020-12-04,0.00907291322995718,0.009032001624816476,0.013144240747146263,0.013058604811387365,0.01337448559670773,0.013285836711649719,0.01745445279653457,0.017303873496352918,-0.016703474881887503,-0.016844551100254575,0.016065911431514035,0.015938220508313092,0.010830165325788954,0.010771939107768433,0.047751868793930674,0.046646791447251965,0.015835914217261715,0.015711834358813792,0.0027828106387450813,0.0027789457896546807
2020-12-07,-0.0037600130783064234,-0.003767099696910578,-0.006828269033799961,-0.006851688332531875,-0.007106598984771617,-0.00713197113727159,-0.004716587361215607,-0.004727745558951751,0.008557578859084147,0.008521170346145846,-0.011453476586255729,-0.011519572821668426,-0.019241702016005502,-0.0194292330728058,-0.048344159301458745,-0.0495518214232215,-0.00667280257708236,-0.006695165260897424,-0.008325264282220468,-0.008360112845355587
2020-12-08,0.0009845749917951618,0.000984090615748217,-0.0055001718803712185,-0.0055153535190664935,-0.013633265167007469,-0.013727051511497826,0.001635563011113561,0.001634226934558441,0.006243921690228138,0.0062245091760968225,-0.006357018353327248,-0.006377310237465047,-0.0029428813483747263,-0.0029472201381432104,0.008280183506769623,0.008246090853645364,-0.019284225156358636,-0.0194725914234961,-0.005761184314278189,-0.005777843953612694
2020-12-09,-0.0077868852459016535,-0.007817361349189077,-0.004493605254061506,-0.004503731846143459,0.0038009675190047165,0.003793762094582312,0.016663875397755712,0.016526556437037425,-0.017144778126400695,-0.017293451601041503,-0.004953049220926542,-0.004965356224165545,-0.018648539868521108,-0.018824616370706662,0.008101209632671136,0.008068570990411717,-0.01712429878948929,-0.01727261524274683,0.004802370474364714,0.004790875879456977
2020-12-10,-0.006443618339529111,-0.006464468061542207,0.010763888888888795,0.010706370615631518,0.015146299483648873,0.015032739529264632,0.00650687752244461,0.006485799181611053,-0.004660243985862511,-0.004671136778088148,0.00777766255314738,0.007747572455463905,-0.00013671162960260386,-0.00013672097548924212,-0.004403346543373043,-0.004413069827588703,-0.0236106939020726,-0.023893892901507854,-0.012522881085529014,-0.012601953194828439
2020-12-11,-0.005903384052548422,-0.005920877906788158,-0.018550326348333868,-0.018724541514850115,-0.013903017972193954,-0.014000570161866248,-0.01804418985270051,-0.01820897149019531,-0.004596154121504492,-0.004606748913855678,0.0019551348013995273,0.0019532260129079752,0.0018686477371132604,0.0018669039868958806,-0.028084918177797347,-0.028486842718637693,-0.0009844942160964765,-0.0009849791488290125,0.008843341898903567,0.008804468562965614
2020-12-14,-0.010538641686182681,-0.010594566431396028,-0.012250612530626537,-0.012326269818013765,-0.015130674002750921,-0.015246310572873638,-0.00916704862702622,-0.009209324579439208,-0.016225546605293517,-0.016358622233204105,-0.005135051864023854,-0.0051482815523713355,-0.014102447457010281,-0.014202831863914644,-0.006598407281001251,-0.006620273009388281,-0.01656812022665699,-0.016706906619087195,0.0026466041708457233,0.0026431080811789333
2020-12-15,0.017075232459847767,0.016931089217188524,0.014883061658398367,0.014773395667776986,0.0380586592178771,0.03735229491756145,0.019513015686109636,0.01932507768566015,0.02085039185869686,0.020635997455311476,0.027665944048725022,0.027290157071911687,0.0024455518641566254,0.0024425663686618577,0.02771415483279882,0.027337068866094064,0.014404709713784714,0.014301947546695368,0.01864041171317954,0.018468808462239188
2020-12-16,0.0029089095744680993,0.002904686883979742,0.0027932960893854997,0.0027894020875785922,-0.002690884628321677,-0.002694511566271971,0.0055273687249928205,0.005512148880519599,0.00027213612535459397,0.0002720991030358204,0.0030135610246107003,0.003009029351618877,0.01090909090909098,0.010850016024065844,-0.0162692221974593,-0.016403019159301608,-0.0028400321047108434,-0.0028440726478836027,-0.006478287421394113,-0.0064993625953494415
2020-12-17,-0.008287063893262614,-0.00832159250008447,0.0038300835654596632,0.0038227674702874348,-0.006070826306914023,-0.006089328694131132,0.0027074701562948,0.0027038115611747937,0.010939759726219522,0.010880353422552638,0.007310966449674661,0.007284370881994627,0.014069756852745696,0.013971696543190953,0.00849569551427276,0.008459810197044155,0.010649495387282437,0.010593188915521785,-0.005216423427389594,-0.005230076464789874
2020-12-18,-0.004930224784824966,-0.004942418437849344,-0.005549774540409169,-0.00556523175503222,-0.015609093993891987,-0.015732198616290598,-0.009409646933682514,-0.009454197350769796,-0.01021231993881111,-0.010264823438976797,-0.024955259494929494,-0.02527192133958985,-0.005343271519015702,-0.005357597850051634,-0.04043580815455461,-0.0412760644220525,-0.029345095876983307,-0.029784276412227674,-0.02474094237690061,-0.02505214315006138
2020-12-21,0.037537789721195924,0.03685039628704353,0.03732124171607931,0.03664166113673034,0.018614270941054833,0.01844314571879458,0.061330690125139586,0.05952348885094414,4.293073840888617e-05,4.292981691110963e-05,-0.008361374528398025,-0.008396526905673206,-0.007854821235102949,-0.00788583284392843,-0.020835771977057216,-0.02105589973069428,-0.003029537995455578,-0.003034136335267113,0.0042004143906573255,0.004191617275878771
2020-12-22,-0.015216511533791999,-0.015333470635261387,-0.017821116341627308,-0.017981824632359287,-0.01996615905245347,-0.02016817633459159,-0.026811425013619772,-0.02717740777754041,-0.007598414492795191,-0.00762742951642756,0.004113110539845755,0.004104674824132262,0.0032305032305033343,0.0032252963657906936,0.0008368200836819106,0.0008364701449659064,0.0037984299822739764,0.0037912341632291746,0.019406830672375586,0.019220919580553962
2020-12-23,0.027944439878359484,0.027561118761457497,0.028757274905854224,0.028351544581567054,0.04799723756906071,0.046880949987991596,0.025430844895837357,0.025112860757483084,0.014592225170146467,0.014486783170319747,-0.014951356886840794,-0.015064255158163776,-0.014014241008662554,-0.014113367697459555,-0.0008361204013377366,-0.0008364701449659481,-0.011604439959636781,-0.011672296945392598,-0.007712972379830929,-0.0077428711896504925
2020-12-24,-0.004397537379067673,-0.004407234987407746,-0.002995008319467529,-0.0029995023321978316,-0.016803953871499244,-0.016946742169947238,-0.0011308247221679668,-0.001131464586872803,0.005030981752032204,0.00501836864984034,0.010915895623245575,0.010856747283398326,0.0057497700091997395,0.005733303171820641,0.008607292289300572,0.0085704607447023,0.006508422664624813,0.006487334333559536,0.01041952890445752,0.010365619761719173
2020-12-28,0.006585287504015547,0.006563699223122126,0.0056742323097462855,0.005658194493191095,0.0030160857908847483,0.0030115465290474932,0.013390068707057834,0.013301214038352339,0.004242201419723424,0.004233228650526153,0.010078157136980792,0.010027711163176049,0.011067916761948293,0.011007115588087996,0.013156335190233515,0.013070542273411527,0.016419424369215285,0.016286083230901267,0.011131242554980547,0.01106974620759072
2020-12-29,-0.002632838678793714,-0.002636310694057672,-0.003982741453700589,-0.003990693689934079,-0.005011693952555962,-0.005024294608744637,-0.006086521052428795,-0.006105119426354578,-0.0054915655186008605,-0.005506699596473777,-0.00509061290979429,-0.005103614221558767,-0.0026688379246392335,-0.002672405621723855,-0.025620028076743018,-0.025953936503697667,-0.0194598640304372,-0.019651699997323448,-0.012950734738460867,-0.013035326648895255
2020-12-30,0.002799776017918587,0.0027958639452936285,-0.0009996667777407708,-0.001000166777824119,-0.001007387508394908,-0.0010078952642241718,0.005581179024068739,0.005565661953346012,0.0037662117007419837,0.0037591372823957397,0.011256651657797656,0.011193767028064105,-0.0006349782293177952,-0.0006351799133748251,0.008164245407611848,0.008131098248222609,0.005343171553972459,0.005328947458204277,0.005083439621408337,0.005070562563609884
2020-12-31,0.013640714741544269,0.013548517668677528,0.01100733822548361,0.010947198395260092,0.014453781512605124,0.014350321348064153,0.01641934862208516,0.01628600870740129,0.017773013231020762,0.017616920015629214,0.00850030358227083,0.008464379435654583,0.018698375238268117,0.018525709676190893,0.015600809813028471,0.015480368222062578,0.015058525782980059,0.014946271701357688,0.014524546866736099,0.014420076015395857
2021-01-04,-0.009443613756197289,-0.009488487413029325,-0.009237875288683473,-0.009280809074472743,-0.015904572564612307,-0.016032407531048887,0.004891737135489738,0.0048798114650722545,-0.014857111178867344,-0.01496858353789972,-0.03632349989965877,-0.03699962150020596,-0.02165196471531683,-0.021889807952734278,-0.02896341463414631,-0.029391133371925664,-0.03060524839493861,-0.031083369650855494,-0.037156285912415155,-0.037864171021664575
2021-01-05,-0.0017478350679271948,-0.001749364313812373,0.007659007659007733,0.007629826364971025,0.02794612794612794,0.02756276093813254,0.02237735849056599,0.022130658944594834,0.005289665456796433,0.0052757243175057455,0.0015618492294875441,0.0015606308114715615,0.0050546448087431806,0.005041912976907199,0.004347301050597663,0.004337878834987336,-0.0028935185185186008,-0.0028977128360713916,0.005010845765384131,0.00499833325916032
2021-01-06,0.04695582968563472,0.04588674349670057,0.06245869134170512,0.060585742323418436,0.07075008188666865,0.06835941398933258,0.053962278079208614,0.0525566601800548,0.028520249657141283,0.028121118450982602,-0.023703087639047715,-0.023988525348001985,-0.026369444066875136,-0.02672335331781326,0.022844775760490377,0.022587741107196645,0.026826594441220042,0.026473069992277016,-0.008477490771156893,-0.008513629082455326
2021-01-07,0.03283922462941846,0.032311538749930445,0.022083981337480685,0.02184366192549375,0.022636892015907017,0.022384479695888006,0.021362283312904795,0.021137308088774575,0.021035158375966034,0.020816973825659203,0.015014375465871588,0.014902775414019166,0.012145748987854255,0.01207258123426924,0.000705301516398249,0.0007050529081727031,-0.013628085159831604,-0.013721799921606043,-0.01257208273175392,-0.012651780042533669
2021-01-08,0.0011039964672112657,0.0011033875112603946,-0.010042604990870285,-0.01009337212386186,-0.007179180376907013,-0.007205074700124041,-0.005383164752271519,-0.005397706193105656,0.008035500119933037,0.008003387401973979,0.013428451531682706,0.013339088987930892,0.021609195402298775,0.02137902667679076,0.015975566780218386,0.015849300422454724,0.008786451037819942,0.008748074806987322,0.014260079909051093,0.014159361343475913
2021-01-11,0.014924275841788015,0.014814004628670852,0.016600061481709227,0.016463786508441363,0.0015064778547757562,0.001505344255364419,0.012927468284611221,0.012844621799437822,0.013523696212571767,0.013433067211408103,-0.0200828157349896,-0.020287216740370338,-0.03276327632763276,-0.033312011344908896,-0.03873280147993985,-0.0395028664939291,-0.006690229739964693,-0.006712709646878629,-0.005355302756300473,-0.00536969379200325
2021-01-12,0.015718942412169312,0.015596679402657963,0.01784094345328091,0.017683661768958525,0.02105896510228633,0.020840289818832746,0.028519892454820894,0.028120771153608014,0.01442583607241632,0.014322773690777484,0.0005282062117051289,0.0005280667599081297,-4.652894100121152e-05,-4.653002350596553e-05,0.02754390185229738,0.027171393339035947,0.0,0.0,-0.027095636602522344,-0.02746949207147879
2021-01-13,0.000927114534303275,0.0009266850290699467,-0.005941770647652889,-0.005959493203981922,-0.004124926340601132,-0.00413345731710723,0.0024155388637041586,0.0024126261392928366,0.002584411242831708,0.002581077394883043,0.007390983000739038,0.007363803525744514,0.007212321436880664,0.0071864370298857965,0.04026688516914434,0.03947730058685656,0.011500826026178634,0.0114351942602072,-0.0005183247180948758,-0.0005184590947874169
2021-01-14,0.005842536515853203,0.005825535088216738,0.0158398087268381,0.015715668149346808,0.028106508875739733,0.027718769521828127,0.016273849607183033,0.016142849852658854,-0.04648925937800574,-0.04760458958770285,0.0009432973482863538,0.000942852722930023,-0.006791093042594509,-0.006814257448943871,0.06841453808934395,0.06617580950791101,0.008166342106916247,0.008133177966020259,0.0008643225298896606,0.0008639492182641026
2021-01-15,-0.017921654742509063,-0.018084192488757648,-0.028832009414533788,-0.0292558178429231,-0.07798561151079142,-0.08119444981064272,-0.02228213206873031,-0.022534129163158306,-0.021170141223940786,-0.02139744238640331,0.022827225130890083,0.02257058231576471,0.022791757756174702,0.02253590589262272,-0.020537124802527673,-0.020750944105038974,0.021870521527820985,0.02163479249113354,0.01418027239658226,0.014080672795972606
2021-01-19,-0.004327755337564909,-0.00433714717754797,-0.007270524083610841,-0.00729708315437823,0.018414481897628177,0.01824698840507099,-0.02262383309524596,-0.0228836786210426,0.008093327470594769,0.008060752139669536,0.0033783783783782884,0.003372684478639156,-0.013688662513074656,-0.01378321612026909,-0.003548387096774186,-0.0035546975546559,-0.009695121951219576,-0.009742425637687013,-0.008695742839566645,-0.008733771429725139
2021-01-20,-0.014995653433787282,-0.015109225062207993,-0.013121757705218173,-0.013208608561762427,-0.00520992951271837,-0.005223548518784113,-0.012678450033990374,-0.012759507431859968,0.010754446943365359,0.010697029176223186,0.02377308437914505,0.02349490477501849,0.02720398376982658,0.026840532226633577,0.028272364303442377,0.027880077761496883,0.02161196970629886,0.021381742294705713,0.014448242615479057,0.014344861353387021
2021-01-21,-0.008384202397587637,-0.008419547521611365,-0.017625231910946337,-0.017782405867536148,-0.014171287738755423,-0.014272659286718638,-0.0037869659517334453,-0.0037941546619662107,0.0008900396472206751,0.0008896437967981634,0.0008969503687463742,0.0008965483491408394,-0.0026034653020917675,-0.0026068602115141113,-0.008185538881309684,-0.008219224353132125,-0.0027724204435871647,-0.002776270719180257,0.0018645497086533513,0.0018628135935589447
2021-01-22,-0.007713416895349878,-0.007743319160455452,-0.006924771797293006,-0.00694885929420258,-0.0031250000000000444,-0.0031298930089277044,6.911566506540012e-05,6.91132766878703e-05,-0.009633521961735503,-0.009680224516522088,0.00786617544558399,0.00783539838068429,0.007740774077407808,0.007710968001668524,0.010369273092794229,0.010315880955146234,-0.004411942463435348,-0.004421703803145968,0.012692942558354847,0.012613062395663144
2021-01-25,-0.012482248299573895,-0.01256080596293897,-0.012361331220285265,-0.012438367984674653,0.01065830721003147,0.010601907847628775,-0.021942707073499323,-0.022187028938723607,-0.01642065165634987,-0.016556964851114086,0.014621616281367267,0.014515751148580561,0.016032511611289824,0.01590534826172456,0.020839878521311306,0.020625698794894495,0.011412614581436387,0.011347981982086528,0.00902355526033416,0.008983086252926662
2021-01-26,-0.004087193460490357,-0.00409556886473697,-0.007060333761232274,-0.007085375857627376,-0.02667493796526066,-0.027037170333541125,-0.004522328999434833,-0.0045325856635792606,-0.00156297546266837,-0.0015641981830375265,0.03261927945472243,0.032098564076178844,0.02101006549162676,0.02079239759781934,0.016105867870332302,0.015977544387554388,0.00900306104075388,0.008962775103989934,0.0048022713308619736,0.004790777209797603
2021-01-27,-0.028271773825809476,-0.028679116319271142,-0.03587588881706538,-0.03653524661826301,-0.03855959209687687,-0.03932269413391668,-0.029919080068143145,-0.030375788354019273,-0.033331024451063285,-0.033899163179633755,-0.026119754832626074,-0.026466934472304346,-0.013905032502475323,-0.014002613097171664,-0.024331145885916117,-0.02463203895805503,-0.025221581107608193,-0.025545096486834666,-0.005108580432843346,-0.005121673841385465
