Date,Close/Last,Volume,Open,High,Low
04/29/2025,$221.33,3174890,$211.64,$221.77,$210.36
04/28/2025,$211.30,3390269,$210.45,$213.60,$209.36
04/25/2025,$210.82,2464547,$211.48,$211.79,$208.45
04/24/2025,$210.91,2885704,$214.33,$215.2839,$210.76
04/23/2025,$212.60,7046015,$219.77,$219.92,$209.37
04/22/2025,$220.97,2747401,$219.78,$222.22,$217.83
04/21/2025,$217.99,2781044,$221.33,$223.55,$215.13
04/17/2025,$222.66,2599062,$218.94,$224.36,$218.26
04/16/2025,$218.00,3376803,$220.30,$220.54,$216.51
04/15/2025,$218.01,3854864,$219.28,$220.82,$216.02
04/14/2025,$217.79,2080597,$213.00,$218.83,$211.1593
04/11/2025,$213.22,2555449,$206.52,$213.75,$205.1549
04/10/2025,$208.32,3565253,$207.75,$213.165,$203.495
04/09/2025,$207.48,5646870,$202.11,$211.94,$197.50
04/08/2025,$204.66,5455242,$215.09,$216.69,$202.01
04/07/2025,$213.39,5082227,$217.35,$221.91,$211.64
04/04/2025,$220.17,9877429,$233.15,$233.80,$220.03
04/03/2025,$228.19,5853310,$225.00,$231.03,$220.00
04/02/2025,$217.90,2794050,$219.88,$220.48,$216.29
04/01/2025,$219.44,2124797,$220.08,$220.70,$217.60
03/31/2025,$217.60,3281511,$216.55,$219.37,$215.72
03/28/2025,$215.56,1907555,$215.64,$215.815,$213.36
03/27/2025,$214.04,2458419,$211.07,$215.05,$209.66
03/26/2025,$210.02,1607440,$209.50,$211.55,$207.65
03/25/2025,$209.50,2646666,$212.02,$212.58,$208.195
03/24/2025,$212.80,2879932,$213.91,$217.01,$212.41
03/21/2025,$216.23,6326237,$213.86,$219.61,$212.64
03/20/2025,$214.27,1839298,$214.90,$215.13,$212.66
03/19/2025,$213.76,2244277,$214.26,$215.62,$211.64
03/18/2025,$214.87,3996494,$212.69,$216.29,$211.365
03/17/2025,$212.69,3097574,$212.20,$216.33,$211.35
03/14/2025,$210.93,3789022,$207.77,$211.23,$205.98
03/13/2025,$207.77,2691194,$206.94,$208.995,$205.01
03/12/2025,$206.69,2519764,$208.01,$208.83,$205.19
03/11/2025,$209.78,2698103,$213.11,$214.60,$209.22
03/10/2025,$213.07,4156922,$213.49,$217.315,$212.31
03/07/2025,$212.29,3599432,$208.00,$212.99,$206.89
03/06/2025,$206.93,2416333,$208.37,$209.02,$204.28
03/05/2025,$208.69,1969765,$204.40,$209.57,$202.7121
03/04/2025,$207.12,4031285,$211.75,$215.15,$206.935
03/03/2025,$209.61,2229861,$205.00,$210.29,$204.985
02/28/2025,$205.62,3466958,$205.00,$206.34,$202.605
02/27/2025,$203.97,2553227,$200.05,$204.17,$199.325
02/26/2025,$200.73,2512124,$204.59,$205.40,$199.59
02/25/2025,$203.75,5179858,$197.51,$206.27,$195.02
02/24/2025,$192.00,2393268,$190.70,$193.63,$189.45
02/21/2025,$191.55,3304319,$192.31,$193.00,$190.53
02/20/2025,$192.38,2848927,$188.52,$192.97,$187.02
02/19/2025,$188.56,2470179,$189.40,$190.84,$188.35
02/18/2025,$189.55,2301184,$188.56,$190.65,$188.18
02/14/2025,$189.38,1776115,$190.65,$193.55,$189.11
02/13/2025,$189.99,1855006,$189.91,$190.75,$189.138
02/12/2025,$189.52,1766431,$189.40,$190.505,$187.0708
02/11/2025,$193.42,1825675,$189.18,$193.50,$189.00
02/10/2025,$189.88,1957946,$189.57,$190.09,$187.23
02/07/2025,$188.84,1588160,$189.78,$189.78,$186.685
02/06/2025,$189.75,1407034,$188.305,$189.87,$186.72
02/05/2025,$187.46,1869739,$186.81,$188.22,$184.818
02/04/2025,$184.13,1450167,$183.77,$184.83,$182.1421
02/03/2025,$185.37,1832160,$184.82,$186.50,$182.15
01/31/2025,$184.95,1570262,$185.28,$187.63,$184.34
01/30/2025,$185.82,1457077,$186.23,$187.31,$184.05
01/29/2025,$183.63,1735117,$186.84,$187.79,$183.12
01/28/2025,$186.93,1997239,$190.22,$191.31,$186.17
01/27/2025,$192.04,2862670,$190.00,$192.85,$187.97
01/24/2025,$185.08,1218209,$186.00,$186.95,$184.89
01/23/2025,$186.39,1683990,$185.79,$186.62,$183.36
01/22/2025,$185.29,2753713,$188.46,$188.97,$183.65
01/21/2025,$189.93,2460864,$191.31,$193.77,$189.33
01/17/2025,$190.39,2882498,$190.76,$191.75,$189.43
01/16/2025,$190.07,3544868,$181.00,$190.53,$180.411
01/15/2025,$180.32,2230902,$184.05,$185.295,$180.07
01/14/2025,$178.80,2124347,$176.88,$180.30,$176.26
01/13/2025,$176.94,2409816,$174.66,$177.20,$173.78
01/10/2025,$173.46,3539246,$173.56,$176.52,$172.51
01/08/2025,$179.19,2048382,$176.55,$179.32,$174.78
01/07/2025,$177.17,2096053,$180.13,$180.96,$176.90
01/06/2025,$180.26,2262657,$181.57,$183.48,$179.87
01/03/2025,$182.56,1817315,$181.25,$183.73,$180.11
01/02/2025,$181.03,3142972,$184.09,$184.6883,$180.57
12/31/2024,$183.41,2115492,$182.95,$184.05,$181.19
12/30/2024,$181.92,1887056,$181.87,$182.2323,$179.85
12/27/2024,$181.87,1640928,$182.00,$184.33,$181.51
12/26/2024,$183.98,1464729,$184.40,$184.40,$182.59
12/24/2024,$184.71,788396,$182.62,$184.75,$182.54
12/23/2024,$184.38,2594197,$182.64,$184.61,$181.04
12/20/2024,$183.73,5750257,$182.08,$186.51,$181.83
12/19/2024,$179.40,4709995,$183.44,$184.50,$179.04
12/18/2024,$184.85,4186148,$191.77,$192.90,$184.54
12/17/2024,$193.26,2637513,$191.20,$196.75,$190.405
12/16/2024,$193.73,2219154,$196.51,$198.74,$193.57
12/13/2024,$197.16,1995540,$197.18,$198.58,$196.12
12/12/2024,$197.85,1922615,$199.56,$200.59,$197.38
12/11/2024,$199.59,2356879,$199.52,$200.5914,$198.08
12/10/2024,$199.53,2653352,$207.34,$208.04,$198.80
12/09/2024,$209.04,2854255,$206.69,$210.05,$206.10
12/06/2024,$207.10,2677955,$209.58,$210.6589,$205.02
12/05/2024,$209.16,2291117,$205.30,$209.31,$205.30
12/04/2024,$207.50,2529178,$206.53,$207.94,$204.678
12/03/2024,$207.79,2551463,$208.43,$209.37,$206.53
12/02/2024,$207.33,2374861,$207.54,$208.51,$205.71
11/29/2024,$209.00,1610156,$209.30,$209.77,$207.53
11/27/2024,$209.30,1669442,$208.00,$209.665,$207.83
11/26/2024,$208.00,1791455,$206.57,$208.83,$205.3668
11/25/2024,$207.55,3606003,$205.47,$208.04,$204.7019
11/22/2024,$204.31,2016051,$203.10,$205.185,$202.80
11/21/2024,$202.81,1961716,$200.32,$203.51,$198.71
11/20/2024,$200.88,2243613,$200.00,$201.55,$198.92
11/19/2024,$201.15,2514423,$199.25,$201.77,$198.23
11/18/2024,$198.84,2375058,$194.65,$199.11,$194.125
11/15/2024,$196.45,2587387,$194.995,$196.73,$193.75
11/14/2024,$194.77,2282842,$194.91,$196.8099,$193.50
11/13/2024,$195.16,2355020,$196.20,$197.79,$195.02
11/12/2024,$193.72,2953442,$195.11,$195.99,$191.74
11/11/2024,$196.08,2698987,$199.71,$202.16,$195.85
11/08/2024,$201.80,3981626,$199.20,$203.22,$198.165
11/07/2024,$197.87,4924462,$199.46,$200.92,$196.04
11/06/2024,$197.47,8133504,$200.80,$203.15,$194.42
11/05/2024,$213.85,1302803,$210.93,$213.94,$209.50
11/04/2024,$212.11,2333808,$213.05,$214.44,$209.66
11/01/2024,$211.26,1989131,$217.76,$218.92,$210.92
10/31/2024,$213.54,1961938,$211.28,$216.29,$209.70
10/30/2024,$213.48,2437824,$213.59,$217.10,$212.4348
10/29/2024,$212.91,3591423,$215.16,$220.00,$211.55
10/28/2024,$222.22,1934987,$225.33,$225.64,$221.84
10/25/2024,$222.80,2054209,$225.66,$227.91,$221.89
10/24/2024,$225.93,1618292,$226.00,$228.80,$225.80
10/23/2024,$226.27,2712931,$221.50,$226.76,$221.50
10/22/2024,$221.46,1971495,$219.60,$222.4816,$219.25
10/21/2024,$221.47,1295730,$225.09,$228.00,$220.28
10/18/2024,$226.30,1441933,$225.87,$227.06,$224.19
10/17/2024,$224.16,2021729,$226.20,$227.52,$223.29
10/16/2024,$227.52,1518104,$228.26,$231.05,$226.81
10/15/2024,$229.43,2310128,$224.00,$229.73,$223.37
10/14/2024,$221.70,1501964,$217.71,$221.99,$217.0125
10/11/2024,$219.27,1614001,$219.06,$219.68,$217.59
10/10/2024,$217.90,1924286,$219.58,$221.52,$216.51
10/09/2024,$220.78,1573997,$222.00,$222.6872,$219.41
10/08/2024,$224.28,1630902,$223.53,$225.62,$223.19
10/07/2024,$223.37,1658097,$222.28,$223.54,$221.38
10/04/2024,$223.66,1942688,$225.87,$226.00,$221.51
10/03/2024,$229.28,1590914,$231.60,$231.71,$227.705
10/02/2024,$231.88,2229583,$230.99,$233.05,$229.52
10/01/2024,$232.07,2279933,$233.49,$234.47,$231.10
09/30/2024,$232.56,2256722,$230.13,$232.78,$228.75
09/27/2024,$230.32,3051009,$233.11,$233.50,$229.915
09/26/2024,$231.77,2312538,$233.12,$234.02,$230.26
09/25/2024,$235.63,1447232,$236.58,$238.34,$235.16
09/24/2024,$236.47,1616104,$234.24,$237.02,$233.74
09/23/2024,$236.27,1762013,$236.03,$236.8893,$233.19
09/20/2024,$235.06,3682951,$231.66,$235.34,$230.74
09/19/2024,$232.31,3434476,$234.00,$234.56,$227.7001
09/18/2024,$235.95,1828121,$238.86,$240.28,$235.355
09/17/2024,$239.45,1526006,$240.18,$241.46,$239.16
09/16/2024,$240.32,2255500,$238.92,$241.97,$238.92
09/13/2024,$238.50,1983420,$237.77,$238.78,$235.355
09/12/2024,$237.14,2003818,$239.00,$239.50,$233.94
09/11/2024,$238.97,2216503,$240.21,$241.16,$236.80
09/10/2024,$242.83,2016794,$239.35,$243.56,$239.15
09/09/2024,$238.53,1983964,$235.40,$239.215,$235.04
09/06/2024,$236.16,2749994,$234.00,$236.44,$232.53
09/05/2024,$233.64,1990837,$234.39,$235.43,$232.13
09/04/2024,$232.52,2261861,$231.43,$236.125,$230.26
09/03/2024,$230.37,2660171,$222.85,$231.69,$222.81
08/30/2024,$224.06,1796764,$223.88,$225.68,$221.43
08/29/2024,$223.52,2003196,$224.24,$226.25,$221.25
08/28/2024,$225.25,1105576,$226.45,$227.65,$224.18
08/27/2024,$226.16,921558,$222.19,$226.29,$222.19
08/26/2024,$225.31,1142472,$227.73,$228.39,$225.02
08/23/2024,$227.00,1803979,$220.97,$227.68,$220.56
08/22/2024,$220.10,1926500,$219.01,$220.615,$218.45
08/21/2024,$219.49,2262630,$218.37,$220.00,$217.02
08/20/2024,$220.38,1630990,$219.66,$220.98,$218.30
08/19/2024,$219.66,1262046,$219.42,$220.90,$219.04
08/16/2024,$219.85,1986252,$217.90,$220.439,$217.00
08/15/2024,$218.06,1858378,$221.27,$221.45,$217.50
08/14/2024,$223.18,2313737,$223.22,$225.22,$222.80
08/13/2024,$222.66,5449941,$225.86,$226.16,$222.03
08/12/2024,$225.54,1455653,$221.58,$225.66,$219.79
08/09/2024,$222.59,2071509,$224.84,$225.395,$222.34
08/08/2024,$223.61,2942192,$223.86,$225.55,$221.50
08/07/2024,$225.97,3315841,$226.35,$229.77,$225.05
08/06/2024,$228.16,2823195,$225.02,$230.65,$224.31
08/05/2024,$226.19,4329568,$231.88,$236.13,$226.01
08/02/2024,$234.64,4750517,$230.00,$236.00,$228.785
08/01/2024,$227.93,3047037,$222.80,$229.22,$222.01
07/31/2024,$220.40,2924228,$221.50,$222.33,$218.00
07/30/2024,$223.05,2447841,$220.00,$223.46,$217.61
07/29/2024,$214.93,1607965,$213.72,$215.59,$211.00
07/26/2024,$213.72,1548313,$210.81,$214.12,$210.06
07/25/2024,$209.92,1926727,$210.54,$215.86,$209.12
07/24/2024,$209.39,1922843,$210.25,$212.81,$208.57
07/23/2024,$209.52,1123621,$209.56,$212.185,$208.97
07/22/2024,$209.37,1476193,$209.97,$212.43,$208.23
07/19/2024,$210.14,1404055,$211.87,$211.87,$209.32
07/18/2024,$210.65,1736359,$210.81,$214.46,$209.675
07/17/2024,$213.12,1759861,$210.30,$213.18,$209.61
07/16/2024,$210.15,1329375,$210.44,$211.21,$207.10
07/15/2024,$208.84,1585429,$210.00,$211.21,$206.93
07/12/2024,$210.61,2238589,$209.06,$212.19,$207.50
07/11/2024,$207.20,2256189,$201.09,$207.39,$200.00
07/10/2024,$196.77,1576905,$197.39,$197.49,$193.80
07/09/2024,$195.96,1577224,$195.55,$196.2255,$192.74
07/08/2024,$196.17,1508837,$195.13,$197.39,$194.51
07/05/2024,$195.64,1018567,$194.98,$196.36,$193.47
07/03/2024,$194.79,1182562,$193.07,$195.08,$192.47
07/02/2024,$192.27,1913583,$194.35,$195.24,$191.55
07/01/2024,$194.02,1691747,$194.40,$195.905,$191.62
06/28/2024,$194.38,2393894,$196.18,$197.88,$193.79
06/27/2024,$195.32,1599526,$193.25,$195.41,$192.17
06/26/2024,$192.67,1828480,$191.35,$193.2646,$190.38
06/25/2024,$192.68,1364437,$196.35,$197.43,$192.19
06/24/2024,$196.39,1792183,$194.70,$198.71,$193.715
06/21/2024,$194.85,2837037,$194.10,$196.37,$192.91
06/20/2024,$194.17,2236362,$191.84,$194.65,$191.5152
06/18/2024,$192.78,2407868,$192.58,$195.98,$192.56
06/17/2024,$192.28,1779925,$194.86,$194.98,$192.191
06/14/2024,$197.03,1933243,$194.93,$197.745,$194.93
06/13/2024,$196.78,1531260,$194.02,$197.50,$193.99
06/12/2024,$193.82,3331545,$197.95,$198.84,$193.65
06/11/2024,$193.27,2781808,$194.72,$196.34,$193.14
06/10/2024,$194.72,2874742,$193.86,$196.07,$192.70
06/07/2024,$194.26,2143410,$195.87,$196.475,$191.75
06/06/2024,$199.49,1865862,$198.00,$200.03,$196.76
06/05/2024,$198.19,1737070,$200.26,$200.89,$197.696
06/04/2024,$200.41,3236297,$198.00,$201.58,$197.00
06/03/2024,$196.97,2333298,$196.00,$197.83,$194.99
05/31/2024,$195.74,7332012,$191.88,$197.19,$191.17
05/30/2024,$190.78,2850462,$186.40,$191.02,$185.34
05/29/2024,$185.32,1977702,$183.35,$186.48,$183.04
05/28/2024,$185.03,1828433,$186.56,$187.71,$184.87
05/24/2024,$185.93,1257941,$187.15,$188.5103,$185.54
05/23/2024,$186.60,1768802,$189.78,$191.57,$186.51
05/22/2024,$191.34,1681095,$193.59,$194.24,$190.22
05/21/2024,$194.13,1527286,$191.50,$194.33,$190.28
05/20/2024,$191.76,1733508,$194.00,$195.09,$191.66
05/17/2024,$194.51,2157303,$195.56,$195.56,$193.19
05/16/2024,$194.94,2616921,$191.65,$196.21,$191.5062
05/15/2024,$192.02,2815317,$191.15,$194.255,$191.15
05/14/2024,$186.96,2008358,$186.36,$187.61,$185.40
05/13/2024,$185.00,1842738,$185.36,$186.23,$183.05
05/10/2024,$184.49,3158133,$186.47,$186.71,$182.50
05/09/2024,$186.37,2588033,$182.64,$187.75,$181.96
05/08/2024,$181.33,2014399,$179.95,$181.52,$178.51
05/07/2024,$181.28,2594855,$179.98,$181.45,$179.23
05/06/2024,$178.69,2297894,$182.28,$182.70,$177.52
05/03/2024,$181.74,3130327,$183.50,$184.89,$181.17
05/02/2024,$179.64,3278182,$178.01,$179.70,$175.365
05/01/2024,$176.84,3877575,$173.28,$178.81,$171.495
04/30/2024,$171.56,3710749,$175.53,$176.92,$170.46
04/29/2024,$174.99,2115182,$173.26,$175.56,$173.20
04/26/2024,$171.69,1701397,$172.72,$174.94,$171.33
04/25/2024,$172.90,1862294,$171.75,$173.22,$171.28
04/24/2024,$173.35,3029333,$172.67,$175.44,$172.355
04/23/2024,$174.18,2659034,$172.49,$176.07,$171.43
04/22/2024,$172.30,2603759,$171.63,$172.94,$171.01
04/19/2024,$171.30,2867595,$171.80,$173.01,$170.69
04/18/2024,$171.00,2276185,$173.73,$174.06,$170.67
04/17/2024,$172.02,2732832,$172.96,$173.36,$171.08
04/16/2024,$172.21,3848820,$177.95,$177.95,$171.76
04/15/2024,$178.12,2563028,$179.20,$180.28,$176.02
04/12/2024,$179.20,3839228,$178.78,$179.675,$177.13
04/11/2024,$178.64,3688596,$182.01,$182.28,$178.33
04/10/2024,$181.96,4136543,$187.19,$187.485,$180.54
04/09/2024,$192.81,1962968,$189.37,$192.99,$188.84
04/08/2024,$188.21,2296949,$190.10,$190.4875,$186.635
04/05/2024,$190.17,2538781,$189.25,$192.24,$188.78
04/04/2024,$190.30,2265425,$194.09,$194.80,$190.09
04/03/2024,$192.31,2270398,$191.37,$193.25,$190.18
04/02/2024,$192.18,2321286,$191.83,$193.83,$191.34
04/01/2024,$193.01,2195793,$196.55,$196.58,$192.185
03/28/2024,$197.59,2170518,$198.37,$198.37,$196.005
03/27/2024,$197.38,2494193,$195.645,$197.75,$194.02
03/26/2024,$194.10,1823364,$195.26,$195.47,$193.90
03/25/2024,$195.56,2144835,$193.69,$196.22,$193.53
03/22/2024,$192.79,2581885,$194.74,$194.74,$191.55
03/21/2024,$193.94,2658145,$195.86,$196.55,$193.66
03/20/2024,$194.63,2154994,$195.42,$196.72,$193.81
03/19/2024,$196.63,1463536,$196.17,$196.88,$194.6953
03/18/2024,$195.91,1833532,$196.60,$197.83,$195.51
03/15/2024,$197.34,3346948,$195.58,$198.75,$195.13
03/14/2024,$199.19,2010395,$201.02,$202.55,$196.21
03/13/2024,$202.35,1690392,$204.30,$205.05,$201.29
03/12/2024,$204.18,1746177,$205.71,$206.24,$201.58
03/11/2024,$206.75,2006252,$205.93,$208.32,$204.86
03/08/2024,$207.31,2155964,$206.60,$209.16,$205.89
03/07/2024,$204.73,2085790,$207.63,$207.93,$203.795
03/06/2024,$206.01,1865480,$206.46,$207.23,$204.99
03/05/2024,$205.42,2469875,$205.94,$209.61,$204.64
03/04/2024,$206.15,2851856,$201.43,$206.52,$198.99
03/01/2024,$201.76,3473494,$198.90,$202.05,$196.15
02/29/2024,$198.86,4676993,$195.20,$200.80,$195.14
02/28/2024,$193.76,4059122,$186.50,$195.83,$186.50
02/27/2024,$186.68,4672171,$189.19,$190.61,$181.16
02/26/2024,$187.72,3310691,$189.20,$191.375,$186.72
02/23/2024,$189.93,1458552,$188.12,$191.27,$187.45
02/22/2024,$188.01,2149718,$189.01,$189.01,$185.605
02/21/2024,$188.22,1863180,$189.22,$189.66,$186.63
02/20/2024,$188.40,2241019,$187.09,$188.71,$185.77
02/16/2024,$187.13,2127509,$186.78,$187.61,$185.015
02/15/2024,$189.46,2412001,$189.97,$190.725,$187.74
02/14/2024,$188.49,1818138,$188.85,$190.0275,$186.84
02/13/2024,$188.42,3512561,$188.17,$188.70,$184.05
02/12/2024,$191.77,1589691,$194.99,$195.41,$191.44
02/09/2024,$194.44,1903969,$193.40,$194.51,$191.64
02/08/2024,$193.64,2001165,$192.63,$194.25,$191.63
02/07/2024,$193.62,2254848,$192.29,$193.86,$190.55
02/06/2024,$191.67,1777672,$189.47,$192.57,$189.15
02/05/2024,$189.47,2489076,$191.05,$191.69,$187.82
02/02/2024,$193.51,2913979,$195.00,$195.55,$189.33
02/01/2024,$198.39,2700870,$195.335,$198.43,$193.37
01/31/2024,$195.65,2454201,$196.90,$200.87,$194.75
01/30/2024,$195.56,2428092,$198.50,$199.00,$195.36
01/29/2024,$199.11,2466044,$197.08,$199.30,$195.76
01/26/2024,$197.29,1831069,$199.20,$199.83,$197.08
01/25/2024,$200.21,2510687,$199.39,$201.635,$198.00
01/24/2024,$196.76,3308619,$203.10,$203.40,$195.96
01/23/2024,$202.26,2108946,$204.76,$205.29,$201.38
01/22/2024,$204.02,2185510,$204.10,$206.69,$201.95
01/19/2024,$203.87,1986366,$204.66,$205.14,$202.78
01/18/2024,$203.91,2881022,$205.25,$206.79,$202.54
01/17/2024,$204.95,2629464,$205.40,$210.39,$202.72
01/16/2024,$208.05,2400038,$208.97,$210.8384,$207.55
01/12/2024,$209.43,1763449,$209.67,$211.82,$208.46
01/11/2024,$207.65,2271646,$208.29,$208.74,$206.09
01/10/2024,$208.97,2088949,$211.61,$212.085,$208.37
01/09/2024,$211.86,1578869,$214.35,$214.422,$210.27
01/08/2024,$216.08,1703214,$213.42,$216.215,$212.52
01/05/2024,$214.28,1884018,$213.70,$216.25,$213.04
